a160151-traditional-102x137,"{'id': 8544890115, 'title': 'A160151 / Traditional / 10\'2""x13\'7""', 'handle': 'a160151-traditional-102x137', 'description': '<p>Seal 15-0702</p>', 'published_at': '2016-09-20T22:51:27-07:00', 'created_at': '2016-09-20T22:51:27-07:00', 'vendor': 'Amadi Carpets Inc', 'type': 'Traditional', 'tags': ['10x14', '10x14_Traditional', 'Designer', 'Traditional', 'Wholesale'], 'price': 0, 'price_min': 0, 'price_max': 0, 'available': True, 'price_varies': False, 'compare_at_price': None, 'compare_at_price_min': 0, 'compare_at_price_max': 0, 'compare_at_price_varies': False, 'variants': [{'id': 28493639811, 'title': '10\'2""x13\'7""', 'option1': '10\'2""x13\'7""', 'option2': None, 'option3': None, 'sku': '100401', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'A160151 / Traditional / 10\'2""x13\'7"" - 10\'2""x13\'7""', 'public_title': '10\'2""x13\'7""', 'options': ['10\'2""x13\'7""'], 'price': 0, 'weight': 0, 'compare_at_price': None, 'inventory_quantity': 1, 'inventory_management': 'shopify', 'inventory_policy': 'continue', 'barcode': ''}], 'images': ['//cdn.shopify.com/s/files/1/1363/5253/products/j5ltC8iwSaCJKoDGCa1d_A160151_2010_2x13_7_201507-02.jpg?v=1474437088'], 'featured_image': '//cdn.shopify.com/s/files/1/1363/5253/products/j5ltC8iwSaCJKoDGCa1d_A160151_2010_2x13_7_201507-02.jpg?v=1474437088', 'options': [{'name': 'Size', 'position': 1, 'values': ['10\'2""x13\'7""']}], 'url': '/products/a160151-traditional-102x137', 'media': [{'alt': None, 'id': 2571186372677, 'position': 1, 'preview_image': {'aspect_ratio': 0.722, 'height': 1386, 'width': 1000, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/j5ltC8iwSaCJKoDGCa1d_A160151_2010_2x13_7_201507-02.jpg?v=1569974064'}, 'aspect_ratio': 0.722, 'height': 1386, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/j5ltC8iwSaCJKoDGCa1d_A160151_2010_2x13_7_201507-02.jpg?v=1569974064', 'width': 1000}]}"
a150298-traditional-103x138,"{'id': 8538055363, 'title': 'A150298 / Traditional / 10\'3""x13\'8""', 'handle': 'a150298-traditional-103x138', 'description': '<p>Seal 150642</p>', 'published_at': '2016-09-20T12:46:03-07:00', 'created_at': '2016-09-20T12:46:03-07:00', 'vendor': 'Amadi Carpets Inc', 'type': 'Traditional', 'tags': ['10x14', '10x14_Traditional', 'Designer', 'Traditional', 'Wholesale'], 'price': 0, 'price_min': 0, 'price_max': 0, 'available': True, 'price_varies': False, 'compare_at_price': None, 'compare_at_price_min': 0, 'compare_at_price_max': 0, 'compare_at_price_varies': False, 'variants': [{'id': 28472544515, 'title': '10\'3""x13\'8""', 'option1': '10\'3""x13\'8""', 'option2': None, 'option3': None, 'sku': '100412', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'A150298 / Traditional / 10\'3""x13\'8"" - 10\'3""x13\'8""', 'public_title': '10\'3""x13\'8""', 'options': ['10\'3""x13\'8""'], 'price': 0, 'weight': 0, 'compare_at_price': None, 'inventory_quantity': 1, 'inventory_management': 'shopify', 'inventory_policy': 'continue', 'barcode': ''}], 'images': ['//cdn.shopify.com/s/files/1/1363/5253/products/a150298_10_3x13_8.jpg?v=1474450699'], 'featured_image': '//cdn.shopify.com/s/files/1/1363/5253/products/a150298_10_3x13_8.jpg?v=1474450699', 'options': [{'name': 'Size', 'position': 1, 'values': ['10\'3""x13\'8""']}], 'url': '/products/a150298-traditional-103x138', 'media': [{'alt': None, 'id': 2571201347653, 'position': 1, 'preview_image': {'aspect_ratio': 0.744, 'height': 1479, 'width': 1100, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/a150298_10_3x13_8.jpg?v=1569974067'}, 'aspect_ratio': 0.744, 'height': 1479, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/a150298_10_3x13_8.jpg?v=1569974067', 'width': 1100}]}"
a160158-traditional-103x132,"{'id': 8544942915, 'title': 'A160158 / Traditional / 10\'3""x13\'2""', 'handle': 'a160158-traditional-103x132', 'description': '<p>Seal 15-0889</p>', 'published_at': '2016-09-20T22:56:04-07:00', 'created_at': '2016-09-20T22:56:04-07:00', 'vendor': 'Amadi Carpets Inc', 'type': 'Traditional', 'tags': ['10x14', '10x14_Traditional', 'Designer', 'Traditional', 'Wholesale'], 'price': 0, 'price_min': 0, 'price_max': 0, 'available': True, 'price_varies': False, 'compare_at_price': None, 'compare_at_price_min': 0, 'compare_at_price_max': 0, 'compare_at_price_varies': False, 'variants': [{'id': 28493823939, 'title': '10\'3""x13\'2""', 'option1': '10\'3""x13\'2""', 'option2': None, 'option3': None, 'sku': '100403', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'A160158 / Traditional / 10\'3""x13\'2"" - 10\'3""x13\'2""', 'public_title': '10\'3""x13\'2""', 'options': ['10\'3""x13\'2""'], 'price': 0, 'weight': 0, 'compare_at_price': None, 'inventory_quantity': 1, 'inventory_management': 'shopify', 'inventory_policy': 'continue', 'barcode': ''}], 'images': ['//cdn.shopify.com/s/files/1/1363/5253/products/Q9HiiThGTKeOP3nydD8i_A160158_2010_1x13_2_201508-89.jpg?v=1474437366'], 'featured_image': '//cdn.shopify.com/s/files/1/1363/5253/products/Q9HiiThGTKeOP3nydD8i_A160158_2010_1x13_2_201508-89.jpg?v=1474437366', 'options': [{'name': 'Size', 'position': 1, 'values': ['10\'3""x13\'2""']}], 'url': '/products/a160158-traditional-103x132', 'media': [{'alt': None, 'id': 2571186634821, 'position': 1, 'preview_image': {'aspect_ratio': 0.776, 'height': 1288, 'width': 1000, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/Q9HiiThGTKeOP3nydD8i_A160158_2010_1x13_2_201508-89.jpg?v=1569974064'}, 'aspect_ratio': 0.776, 'height': 1288, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/Q9HiiThGTKeOP3nydD8i_A160158_2010_1x13_2_201508-89.jpg?v=1569974064', 'width': 1000}]}"
a160146-traditional-106x137,"{'id': 8544866627, 'title': 'A160146 / Traditional / 10\'6""x13\'7""', 'handle': 'a160146-traditional-106x137', 'description': '<p>Seal 13-0176 ASD33</p>', 'published_at': '2016-09-20T22:49:27-07:00', 'created_at': '2016-09-20T22:49:27-07:00', 'vendor': 'Amadi Carpets Inc', 'type': 'Traditional', 'tags': ['10x14', '10x14_Traditional', 'Designer', 'Traditional', 'Wholesale'], 'price': 0, 'price_min': 0, 'price_max': 0, 'available': True, 'price_varies': False, 'compare_at_price': None, 'compare_at_price_min': 0, 'compare_at_price_max': 0, 'compare_at_price_varies': False, 'variants': [{'id': 28493574915, 'title': '10\'6""x13\'7""', 'option1': '10\'6""x13\'7""', 'option2': None, 'option3': None, 'sku': '100488', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'A160146 / Traditional / 10\'6""x13\'7"" - 10\'6""x13\'7""', 'public_title': '10\'6""x13\'7""', 'options': ['10\'6""x13\'7""'], 'price': 0, 'weight': 0, 'compare_at_price': None, 'inventory_quantity': 1, 'inventory_management': 'shopify', 'inventory_policy': 'continue', 'barcode': ''}], 'images': ['//cdn.shopify.com/s/files/1/1363/5253/products/TFjiSXiRhC6K2ZXGKF2w_A160146_2010_6x13_7_201507-95.jpg?v=1474436968'], 'featured_image': '//cdn.shopify.com/s/files/1/1363/5253/products/TFjiSXiRhC6K2ZXGKF2w_A160146_2010_6x13_7_201507-95.jpg?v=1474436968', 'options': [{'name': 'Size', 'position': 1, 'values': ['10\'6""x13\'7""']}], 'url': '/products/a160146-traditional-106x137', 'media': [{'alt': None, 'id': 2571186176069, 'position': 1, 'preview_image': {'aspect_ratio': 0.742, 'height': 1348, 'width': 1000, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/TFjiSXiRhC6K2ZXGKF2w_A160146_2010_6x13_7_201507-95.jpg?v=1569974064'}, 'aspect_ratio': 0.742, 'height': 1348, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/TFjiSXiRhC6K2ZXGKF2w_A160146_2010_6x13_7_201507-95.jpg?v=1569974064', 'width': 1000}]}"
a150260-transitional-96x129,"{'id': 8538034947, 'title': 'A150260 / Transitional / 9\'6""x12\'9""', 'handle': 'a150260-transitional-96x129', 'description': '<p>Seal 150682</p>', 'published_at': '2016-09-20T12:44:35-07:00', 'created_at': '2016-09-20T12:44:35-07:00', 'vendor': 'Amadi Carpets Inc', 'type': 'Traditional', 'tags': ['10x14', '10x14_Traditional', 'Designer', 'Traditional', 'Wholesale'], 'price': 0, 'price_min': 0, 'price_max': 0, 'available': True, 'price_varies': False, 'compare_at_price': None, 'compare_at_price_min': 0, 'compare_at_price_max': 0, 'compare_at_price_varies': False, 'variants': [{'id': 28472493955, 'title': '9\'6""x12\'9""', 'option1': '9\'6""x12\'9""', 'option2': None, 'option3': None, 'sku': '100194', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'A150260 / Transitional / 9\'6""x12\'9"" - 9\'6""x12\'9""', 'public_title': '9\'6""x12\'9""', 'options': ['9\'6""x12\'9""'], 'price': 0, 'weight': 0, 'compare_at_price': None, 'inventory_quantity': 0, 'inventory_management': 'shopify', 'inventory_policy': 'continue', 'barcode': ''}], 'images': ['//cdn.shopify.com/s/files/1/1363/5253/products/BkKTxT45TqWcvDxRPCLv_a150260_209_6X12_9.jpg?v=1474400677'], 'featured_image': '//cdn.shopify.com/s/files/1/1363/5253/products/BkKTxT45TqWcvDxRPCLv_a150260_209_6X12_9.jpg?v=1474400677', 'options': [{'name': 'Size', 'position': 1, 'values': ['9\'6""x12\'9""']}], 'url': '/products/a150260-transitional-96x129', 'media': [{'alt': None, 'id': 2571169464389, 'position': 1, 'preview_image': {'aspect_ratio': 0.749, 'height': 1468, 'width': 1100, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/BkKTxT45TqWcvDxRPCLv_a150260_209_6X12_9.jpg?v=1569974060'}, 'aspect_ratio': 0.749, 'height': 1468, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/BkKTxT45TqWcvDxRPCLv_a150260_209_6X12_9.jpg?v=1569974060', 'width': 1100}]}"
a160103-traditional-103x1310,"{'id': 8541684675, 'title': 'A160103 / Traditional / 10\'3""x13\'10""', 'handle': 'a160103-traditional-103x1310', 'description': '<p>Seal 15-0787</p>', 'published_at': '2016-09-20T17:45:38-07:00', 'created_at': '2016-09-20T17:45:38-07:00', 'vendor': 'Amadi Carpets Inc', 'type': 'Traditional', 'tags': ['10x14', '10x14_Traditional', 'Designer', 'Traditional', 'Wholesale'], 'price': 0, 'price_min': 0, 'price_max': 0, 'available': True, 'price_varies': False, 'compare_at_price': None, 'compare_at_price_min': 0, 'compare_at_price_max': 0, 'compare_at_price_varies': False, 'variants': [{'id': 28481666051, 'title': '10\'3""x13\'10""', 'option1': '10\'3""x13\'10""', 'option2': None, 'option3': None, 'sku': '100388', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'A160103 / Traditional / 10\'3""x13\'10"" - 10\'3""x13\'10""', 'public_title': '10\'3""x13\'10""', 'options': ['10\'3""x13\'10""'], 'price': 0, 'weight': 0, 'compare_at_price': None, 'inventory_quantity': 1, 'inventory_management': 'shopify', 'inventory_policy': 'continue', 'barcode': ''}], 'images': ['//cdn.shopify.com/s/files/1/1363/5253/products/aNm7D0dtSIajuc3WQlbd_A160103_2010_3x13_10_201507-87.jpg?v=1474418740', '//cdn.shopify.com/s/files/1/1363/5253/products/Dt12O1HERuSgq2AdxQxU_A160103_2010_3x13_10_201507-87.jpg?v=1474418742', '//cdn.shopify.com/s/files/1/1363/5253/products/WZDCpaDiRuqr3R4FYFiw_A160103_2010_3x13_10_201507-87.jpg?v=1474418743'], 'featured_image': '//cdn.shopify.com/s/files/1/1363/5253/products/aNm7D0dtSIajuc3WQlbd_A160103_2010_3x13_10_201507-87.jpg?v=1474418740', 'options': [{'name': 'Size', 'position': 1, 'values': ['10\'3""x13\'10""']}], 'url': '/products/a160103-traditional-103x1310', 'media': [{'alt': None, 'id': 2571177394245, 'position': 1, 'preview_image': {'aspect_ratio': 0.78, 'height': 1218, 'width': 950, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/aNm7D0dtSIajuc3WQlbd_A160103_2010_3x13_10_201507-87.jpg?v=1569974062'}, 'aspect_ratio': 0.78, 'height': 1218, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/aNm7D0dtSIajuc3WQlbd_A160103_2010_3x13_10_201507-87.jpg?v=1569974062', 'width': 950}, {'alt': None, 'id': 2571177427013, 'position': 2, 'preview_image': {'aspect_ratio': 0.78, 'height': 1218, 'width': 950, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/Dt12O1HERuSgq2AdxQxU_A160103_2010_3x13_10_201507-87.jpg?v=1569974062'}, 'aspect_ratio': 0.78, 'height': 1218, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/Dt12O1HERuSgq2AdxQxU_A160103_2010_3x13_10_201507-87.jpg?v=1569974062', 'width': 950}, {'alt': None, 'id': 2571177459781, 'position': 3, 'preview_image': {'aspect_ratio': 0.78, 'height': 1218, 'width': 950, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/WZDCpaDiRuqr3R4FYFiw_A160103_2010_3x13_10_201507-87.jpg?v=1569974062'}, 'aspect_ratio': 0.78, 'height': 1218, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/WZDCpaDiRuqr3R4FYFiw_A160103_2010_3x13_10_201507-87.jpg?v=1569974062', 'width': 950}]}"
a140205-ikat-103x1310,"{'id': 8521684419, 'title': 'A140205 / Ikat / 10\'3""x13\'10', 'handle': 'a140205-ikat-103x1310', 'description': '<p>Seal 14-0316</p>', 'published_at': '2016-09-19T17:25:56-07:00', 'created_at': '2016-09-19T17:25:56-07:00', 'vendor': 'Amadi Carpets Inc', 'type': 'Ikat', 'tags': ['10x14', '10x14_Ikat', 'Designer', 'Ikat', 'Wholesale'], 'price': 0, 'price_min': 0, 'price_max': 0, 'available': True, 'price_varies': False, 'compare_at_price': None, 'compare_at_price_min': 0, 'compare_at_price_max': 0, 'compare_at_price_varies': False, 'variants': [{'id': 28432368707, 'title': '10\'3""x13\'10', 'option1': '10\'3""x13\'10', 'option2': None, 'option3': None, 'sku': '100460', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'A140205 / Ikat / 10\'3""x13\'10 - 10\'3""x13\'10', 'public_title': '10\'3""x13\'10', 'options': ['10\'3""x13\'10'], 'price': 0, 'weight': 0, 'compare_at_price': None, 'inventory_quantity': 1, 'inventory_management': 'shopify', 'inventory_policy': 'continue', 'barcode': ''}], 'images': ['//cdn.shopify.com/s/files/1/1363/5253/products/aWnsETAgTKuEs97riXpd_A140205_2010_3x13_10.jpg?v=1474331158'], 'featured_image': '//cdn.shopify.com/s/files/1/1363/5253/products/aWnsETAgTKuEs97riXpd_A140205_2010_3x13_10.jpg?v=1474331158', 'options': [{'name': 'Size', 'position': 1, 'values': ['10\'3""x13\'10']}], 'url': '/products/a140205-ikat-103x1310', 'media': [{'alt': None, 'id': 2571121819717, 'position': 1, 'preview_image': {'aspect_ratio': 0.751, 'height': 1664, 'width': 1250, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/aWnsETAgTKuEs97riXpd_A140205_2010_3x13_10.jpg?v=1569974048'}, 'aspect_ratio': 0.751, 'height': 1664, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/aWnsETAgTKuEs97riXpd_A140205_2010_3x13_10.jpg?v=1569974048', 'width': 1250}]}"
a160094-traditional-100x140,"{'id': 8541505283, 'title': 'A160094 / Traditional / 10\'0""x14\'0""', 'handle': 'a160094-traditional-100x140', 'description': '<p>Seal 15-0895</p>', 'published_at': '2016-09-20T17:31:24-07:00', 'created_at': '2016-09-20T17:31:24-07:00', 'vendor': 'Amadi Carpets Inc', 'type': 'Traditional', 'tags': ['10x14', '10x14_Traditional', 'Designer', 'Traditional', 'Wholesale'], 'price': 0, 'price_min': 0, 'price_max': 0, 'available': True, 'price_varies': False, 'compare_at_price': None, 'compare_at_price_min': 0, 'compare_at_price_max': 0, 'compare_at_price_varies': False, 'variants': [{'id': 28481177475, 'title': '10\'0""x14\'0""', 'option1': '10\'0""x14\'0""', 'option2': None, 'option3': None, 'sku': '100444', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'A160094 / Traditional / 10\'0""x14\'0"" - 10\'0""x14\'0""', 'public_title': '10\'0""x14\'0""', 'options': ['10\'0""x14\'0""'], 'price': 0, 'weight': 0, 'compare_at_price': None, 'inventory_quantity': 1, 'inventory_management': 'shopify', 'inventory_policy': 'continue', 'barcode': ''}], 'images': ['//cdn.shopify.com/s/files/1/1363/5253/products/niAnF7nXRKa27D8WcGqf_A160094_2010x14_201508-95.jpg?v=1474451425'], 'featured_image': '//cdn.shopify.com/s/files/1/1363/5253/products/niAnF7nXRKa27D8WcGqf_A160094_2010x14_201508-95.jpg?v=1474451425', 'options': [{'name': 'Size', 'position': 1, 'values': ['10\'0""x14\'0""']}], 'url': '/products/a160094-traditional-100x140', 'media': [{'alt': None, 'id': 2571177361477, 'position': 1, 'preview_image': {'aspect_ratio': 0.742, 'height': 1347, 'width': 1000, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/niAnF7nXRKa27D8WcGqf_A160094_2010x14_201508-95.jpg?v=1569974062'}, 'aspect_ratio': 0.742, 'height': 1347, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/niAnF7nXRKa27D8WcGqf_A160094_2010x14_201508-95.jpg?v=1569974062', 'width': 1000}]}"
a150333-traditional-95x129,"{'id': 8538208515, 'title': 'A150333 / Traditional / 9\'5""x12\'9""', 'handle': 'a150333-traditional-95x129', 'description': '<p>Seal 150668</p>', 'published_at': '2016-09-20T12:56:00-07:00', 'created_at': '2016-09-20T12:56:02-07:00', 'vendor': 'Amadi Carpets Inc', 'type': 'Traditional', 'tags': ['9x12', '9x12_Traditional', 'Traditional'], 'price': 0, 'price_min': 0, 'price_max': 0, 'available': True, 'price_varies': False, 'compare_at_price': None, 'compare_at_price_min': 0, 'compare_at_price_max': 0, 'compare_at_price_varies': False, 'variants': [{'id': 28472947395, 'title': '9\'5""x12\'9""', 'option1': '9\'5""x12\'9""', 'option2': None, 'option3': None, 'sku': '100293', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'A150333 / Traditional / 9\'5""x12\'9"" - 9\'5""x12\'9""', 'public_title': '9\'5""x12\'9""', 'options': ['9\'5""x12\'9""'], 'price': 0, 'weight': 0, 'compare_at_price': None, 'inventory_quantity': 1, 'inventory_management': 'shopify', 'inventory_policy': 'continue', 'barcode': ''}], 'images': ['//cdn.shopify.com/s/files/1/1363/5253/products/QrVBpwu4SSmuXXe444yF_A150333_209_5x12_9.jpg?v=1474401364'], 'featured_image': '//cdn.shopify.com/s/files/1/1363/5253/products/QrVBpwu4SSmuXXe444yF_A150333_209_5x12_9.jpg?v=1474401364', 'options': [{'name': 'Size', 'position': 1, 'values': ['9\'5""x12\'9""']}], 'url': '/products/a150333-traditional-95x129', 'media': [{'alt': None, 'id': 2571170250821, 'position': 1, 'preview_image': {'aspect_ratio': 0.76, 'height': 1381, 'width': 1050, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/QrVBpwu4SSmuXXe444yF_A150333_209_5x12_9.jpg?v=1569974060'}, 'aspect_ratio': 0.76, 'height': 1381, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/QrVBpwu4SSmuXXe444yF_A150333_209_5x12_9.jpg?v=1569974060', 'width': 1050}]}"
a160036-traditional-810x124,"{'id': 8539257667, 'title': 'A160036 / Traditional / 8\'10""x12\'4""', 'handle': 'a160036-traditional-810x124', 'description': '<p>Seal 15-0877</p>', 'published_at': '2016-09-20T14:10:45-07:00', 'created_at': '2016-09-20T14:10:45-07:00', 'vendor': 'Amadi Carpets Inc', 'type': 'Traditional', 'tags': ['9x12', '9x12_Traditional', 'Designer', 'Traditional', 'Wholesale'], 'price': 0, 'price_min': 0, 'price_max': 0, 'available': True, 'price_varies': False, 'compare_at_price': None, 'compare_at_price_min': 0, 'compare_at_price_max': 0, 'compare_at_price_varies': False, 'variants': [{'id': 28475589955, 'title': '8\'10""x12\'4""', 'option1': '8\'10""x12\'4""', 'option2': None, 'option3': None, 'sku': '100207', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'A160036 / Traditional / 8\'10""x12\'4"" - 8\'10""x12\'4""', 'public_title': '8\'10""x12\'4""', 'options': ['8\'10""x12\'4""'], 'price': 0, 'weight': 0, 'compare_at_price': None, 'inventory_quantity': 1, 'inventory_management': 'shopify', 'inventory_policy': 'continue', 'barcode': ''}], 'images': ['//cdn.shopify.com/s/files/1/1363/5253/products/8GJylc5sREiqIiWPvwYI_A160036_208_10x12_4_20_201508-77.jpg?v=1474405847'], 'featured_image': '//cdn.shopify.com/s/files/1/1363/5253/products/8GJylc5sREiqIiWPvwYI_A160036_208_10x12_4_20_201508-77.jpg?v=1474405847', 'options': [{'name': 'Size', 'position': 1, 'values': ['8\'10""x12\'4""']}], 'url': '/products/a160036-traditional-810x124', 'media': [{'alt': None, 'id': 2571171790917, 'position': 1, 'preview_image': {'aspect_ratio': 0.766, 'height': 1958, 'width': 1500, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/8GJylc5sREiqIiWPvwYI_A160036_208_10x12_4_20_201508-77.jpg?v=1569974061'}, 'aspect_ratio': 0.766, 'height': 1958, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/8GJylc5sREiqIiWPvwYI_A160036_208_10x12_4_20_201508-77.jpg?v=1569974061', 'width': 1500}]}"
a160087-traditional-94x1111,"{'id': 8541492227, 'title': 'A160087 / Traditional / 9\'4""x11\'11""', 'handle': 'a160087-traditional-94x1111', 'description': '<p>Seal 15-0872</p>', 'published_at': '2016-09-20T17:30:27-07:00', 'created_at': '2016-09-20T17:30:27-07:00', 'vendor': 'Amadi Carpets Inc', 'type': 'Traditional', 'tags': ['9x12', '9x12_Traditional', 'Designer', 'Traditional', 'Wholesale'], 'price': 0, 'price_min': 0, 'price_max': 0, 'available': True, 'price_varies': False, 'compare_at_price': None, 'compare_at_price_min': 0, 'compare_at_price_max': 0, 'compare_at_price_varies': False, 'variants': [{'id': 28481145283, 'title': '9\'4""x11\'11""', 'option1': '9\'4""x11\'11""', 'option2': None, 'option3': None, 'sku': '100297', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'A160087 / Traditional / 9\'4""x11\'11"" - 9\'4""x11\'11""', 'public_title': '9\'4""x11\'11""', 'options': ['9\'4""x11\'11""'], 'price': 0, 'weight': 0, 'compare_at_price': None, 'inventory_quantity': 1, 'inventory_management': 'shopify', 'inventory_policy': 'continue', 'barcode': ''}], 'images': ['//cdn.shopify.com/s/files/1/1363/5253/products/x8Q65uGpTpakw5ySsq0r_A160087_209_4x1_11_201508-72.jpg?v=1474417828'], 'featured_image': '//cdn.shopify.com/s/files/1/1363/5253/products/x8Q65uGpTpakw5ySsq0r_A160087_209_4x1_11_201508-72.jpg?v=1474417828', 'options': [{'name': 'Size', 'position': 1, 'values': ['9\'4""x11\'11""']}], 'url': '/products/a160087-traditional-94x1111', 'media': [{'alt': None, 'id': 2571176575045, 'position': 1, 'preview_image': {'aspect_ratio': 0.831, 'height': 1204, 'width': 1000, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/x8Q65uGpTpakw5ySsq0r_A160087_209_4x1_11_201508-72.jpg?v=1569974062'}, 'aspect_ratio': 0.831, 'height': 1204, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/x8Q65uGpTpakw5ySsq0r_A160087_209_4x1_11_201508-72.jpg?v=1569974062', 'width': 1000}]}"
a160037-traditional-90x111,"{'id': 8539252931, 'title': 'A160037 / Traditional / 9\'0""x11\'1""', 'handle': 'a160037-traditional-90x111', 'description': '<p>Seal 15-0822</p>', 'published_at': '2016-09-20T14:10:25-07:00', 'created_at': '2016-09-20T14:10:25-07:00', 'vendor': 'Amadi Carpets Inc', 'type': 'Traditional', 'tags': ['9x12', '9x12_Traditional', 'Designer', 'Traditional', 'Wholesale'], 'price': 0, 'price_min': 0, 'price_max': 0, 'available': True, 'price_varies': False, 'compare_at_price': None, 'compare_at_price_min': 0, 'compare_at_price_max': 0, 'compare_at_price_varies': False, 'variants': [{'id': 28475580803, 'title': '9\'0""x11\'1""', 'option1': '9\'0""x11\'1""', 'option2': None, 'option3': None, 'sku': '100224', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'A160037 / Traditional / 9\'0""x11\'1"" - 9\'0""x11\'1""', 'public_title': '9\'0""x11\'1""', 'options': ['9\'0""x11\'1""'], 'price': 0, 'weight': 0, 'compare_at_price': None, 'inventory_quantity': 0, 'inventory_management': 'shopify', 'inventory_policy': 'continue', 'barcode': ''}], 'images': ['//cdn.shopify.com/s/files/1/1363/5253/products/eP40JqoSRJiqYpWaycq9_A160037_209x11_1_201508-22.jpg?v=1474405826'], 'featured_image': '//cdn.shopify.com/s/files/1/1363/5253/products/eP40JqoSRJiqYpWaycq9_A160037_209x11_1_201508-22.jpg?v=1474405826', 'options': [{'name': 'Size', 'position': 1, 'values': ['9\'0""x11\'1""']}], 'url': '/products/a160037-traditional-90x111', 'media': [{'alt': None, 'id': 2571171758149, 'position': 1, 'preview_image': {'aspect_ratio': 0.827, 'height': 1209, 'width': 1000, 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/eP40JqoSRJiqYpWaycq9_A160037_209x11_1_201508-22.jpg?v=1569974061'}, 'aspect_ratio': 0.827, 'height': 1209, 'media_type': 'image', 'src': 'https://cdn.shopify.com/s/files/1/1363/5253/products/eP40JqoSRJiqYpWaycq9_A160037_209x11_1_201508-22.jpg?v=1569974061', 'width': 1000}]}"
